fragment,text
"@prefix : <https://zaitoun.dev/onto/> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:brain rdfs:label ""brain"" ;
    rdfs:subClassOf :ectoderm_derived_structure,
        :organ ;
    :external_definition ""Cavitated compound organ which is comprised of gray and white matter and surrounds the cerebral ventricular system.[TAO]"",
        ""Part of the central nervous system situated within the cranium and composed of both nerve cell bodies and nerve fibers.[AAO]"",
        ""The part of the central nervous system contained within the cranium, comprising the forebrain, midbrain, hindbrain, and metencephalon. It is derived from the anterior part of the embryonic neural tube (or the encephalon). Does not include retina. (CUMBO)"" ;
    :has_definition ""The brain is the center of the nervous system in all vertebrate, and most invertebrate, animals. Some primitive animals such as jellyfish and starfish have a decentralized nervous system without a brain, while sponges lack any nervous system at all. In vertebrates, the brain is located in the head, protected by the skull and close to the primary sensory apparatus of vision, hearing, balance, taste, and smell[WP]."" ;
    :has_related_synonym ""encephalon"",
        ""suprasegmental levels of nervous system"",
        ""suprasegmental structures"",
        ""synganglion"",
        ""the brain"" ;
    :homology_notes ""(...) at some stage of its development, every chordate exhibits five uniquely derived characters or synapomorphies of the group: (...) (4) a single, tubular nerve cord that is located dorsal to the notochord (...) (reference 1); The neural tube is destined to differentiate into the brain and spinal cord (the central nervous system) (reference 2).[well established][VHOG]"" .

:ectoderm_derived_structure rdfs:label ""ectoderm-derived structure"" .

:organ rdfs:label ""organ"" .

","The brain is a sub-concept of the organ and the ectoderm-derived structure. It is described as the center of the nervous system in all vertebrates and most invertebrates. However, primitive animals like starfish and jellyfish have a decentralized nervous system without a brain, and sponges completely lack a nervous system. It is situated in the animal's head, securing protection from the skull and situated near the primary sensory apparatus like vision, hearing, smell, taste, and balance. 

Externally, the brain can be defined in several ways. The Terminologia Anatomica Online describes it as a cavitated compound organ composed of gray and white matter, surrounding the cerebral ventricular system. The Australian Animals Online views it as a part of the central nervous system within the cranium, comprised of nerve cell bodies and nerve fibers. The Columbia University Medical Business Office (CUMBO) defines it as the part of the central nervous system contained in the cranium. It comprises the forebrain, midbrain, hindbrain, and metencephalon, derived from the anterior part of the embryonic neural tube, also known as the encephalon. Notably, their definition excludes the retina.

The anatomy of the brain is related to the five uniquely derived characters or synapomorphies of the chordate at some point in its development. One of these features is a single, tubular nerve cord dorsal to the notochord, which will differentiate into the brain and spinal cord, forming the central nervous system. The brain has several related synonyms, including encephalon, suprasegmental levels of the nervous system, suprasegmental structures, synganglion, and 'the brain'."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:cerebral_cortex rdfs:label ""cerebral cortex"" ;
    rdfs:subClassOf :central_nervous_system_cell_part_cluster,
        :central_nervous_system_gray_matter_layer ;
    :curator_notes ""We follow NIFSTD in defining cerebral cortex and including both neocortex and hippocampal formation (DG+hippocampus)."" ;
    :depicted_by <http://upload.wikimedia.org/wikipedia/commons/7/7b/Cerebral_Cortex_location.jpg>,
        <http://upload.wikimedia.org/wikipedia/commons/9/9a/Brainmaps-macaque-hippocampus.jpg> ;
    :external_definition ""The cerebral cortex is a structure within the brain that plays a key role in memory, attention, perceptual awareness, thought, language, and consciousness. It constitutes the outermost layer of the cerebrum. In preserved brains, it has a grey color, hence the name 'grey matter'. Grey matter is formed by neurons and their unmyelinated fibers, whereas the white matter below the grey matter of the cortex is formed predominantly by myelinated axons interconnecting different regions of the central nervous system. The human cerebral cortex is 2-4 mm (0.08-0.16 inches) thick. The surface of the cerebral cortex is folded in large mammals, such that more than two-thirds of the cortical surface is buried in the grooves, called 'sulci. ' The phylogenetically most recent part of the cerebral cortex, the neocortex, also called isocortex, is differentiated into six horizontal layers; the more ancient part of the cerebral cortex, the hippocampus (also called archicortex), has at most three cellular layers, and is divided into subfields. Relative variations in thickness or cell type (among other parameters) allow us to distinguish between different neocortical architectonic fields. The geometry of at least some of these fields seems to be related to the anatomy of the cortical folds, and, for example, layers in the upper part of the cortical ridges seem to be more clearly differentiated than in its deeper parts. [WP,unvetted][Wikipedia:Cerebral_cortex]."" ;
    :has_definition ""The thin layer of gray matter on the surface of the cerebral hemisphere that develops from the telencephalon. It consists of the neocortex (6 layered cortex or isocortex), the hippocampal formation and the olfactory cortex."" ;
    :has_exact_synonym ""cortex of cerebral hemisphere"" ;
    :has_related_synonym ""brain cortex"",
        ""cortex cerebralis"",
        ""cortex cerebri"",
        ""cortical plate (CTXpl)"",
        ""cortical plate (areas)"",
        ""pallium of the brain"" ;
    :homology_notes ""Migration of neurons from the basal or striatal portions of the anterior part of the neural tube occurs to varying degrees in different vertebrate classes, but a true cerebral cortex is generally acknowledged to have made its first appearance in reptiles. The definition can be unambiguous, since 'cortex' simply implies the existence of a surface neuronal layer with an overlying 'zonal lamina' or 'molecular' layer containing dendrites and axons, which is separated from the underlying basal 'matrix' by white matter. Although reptilian cerebral cortex does indeed fulfill these conditions in certain locations, the separation from striatal structures is often indistinct, so that it may even be argued that some primitive dipnoans possess a pallium or cortex. Nevertheless, an extensive laminated layer separated by underlying white matter is well represented only in reptiles and mammals.[well established][VHOG]"" ;
    :present_in_taxon <http://purl.obolibrary.org/obo/NCBITaxon_117569> ;
    :taxon_notes ""hagfishes have independently evolved a highly laminated cerebral cortex, comparable in many ways to the cerebral cortex of mammals [http://icb.oxfordjournals.org/content/42/4/743]"" .

:central_nervous_system_cell_part_cluster rdfs:label ""central nervous system cell part cluster"" .

:central_nervous_system_gray_matter_layer rdfs:label ""central nervous system gray matter layer"" .

","The cerebral cortex is a sub-concept of both, central nervous system cell part cluster and central nervous system gray matter layer. It is defined as the thin layer of gray matter on the surface of the cerebral hemisphere that develops from the telencephalon. This includes the neocortex (6 layered cortex or isocortex), the hippocampal formation, and the olfactory cortex. The cortex plays a key role in memory, attention, perceptual awareness, thought, language, and consciousness. It is the structure within the brain that forms the outermost layer of the cerebrum, which is the cause of its gray color, granting it the name 'gray matter'. Gray matter comprises neurons and their unmyelinated fibers, while the white matter, located beneath the gray matter of the cortex, is majorly formed by myelinated axons interconnecting different regions of the central nervous system. The cortex in human brains is 2-4 mm (0.08-0.16 inches) thick, with more than two-thirds of the cortical surface buried in the grooves, called 'sulci'. 

The cortex can also be differentiated by its horizontal layers - the newer part of the cerebral cortex or the neocortex (isocortex) has six layers, while the older part - the hippocampus (archicortex), consists of three cellular layers at most. Variations in thickness or cell type among other parameters distinguish between the different neocortical architectonic fields. The geometry of some of these fields seems connected to the anatomy of the cortical folds.

The cortex is also acknowledged to have first appeared in reptiles. Though some opine that primitive dipnoans might also host a pallium or cortex, the extensive laminated layer separated by underlying white matter is recognized only in reptiles and mammals.
It has been found that hagfishes have independently evolved an intricately laminated cerebral cortex, comparable to that of mammals. 

The cortex goes by several synonymous terms, such as cortex of the cerebral hemisphere, brain cortex, cortex cerebralis, cortex cerebri, cortical plate (CTXpl), cortical plate (areas), and pallium of the brain. 

The cerebral cortex can be witnessed in the associated depictions (urls)."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:central_nervous_system rdfs:label ""central nervous system"" ;
    rdfs:subClassOf :ectoderm_derived_structure,
        :organ_system_subdivision ;
    :external_definition ""Part of the nervous system which includes the brain and spinal cord.[AAO]"",
        ""The brain and spinal cord. Kimmel et al, 1995.[TAO]"",
        ""The central nervous system (CNS) is the part of the nervous system which includes the brain, spinal cord, and nerve cell layer of the retina (CUMBO)."" ;
    :has_definition ""The central nervous system is the core nervous system that serves an integrating and coordinating function. In vertebrates it consists of the neural tube derivatives: the brain and spinal cord. In invertebrates it includes central ganglia plus nerve cord."" ;
    :has_exact_synonym ""CNS"",
        ""systema nervosum centrale"" ;
    :has_narrow_synonym ""cerebrospinal axis"" ;
    :has_related_synonym ""neuraxis"" ;
    :homology_notes ""(...) at some stage of its development, every chordate exhibits five uniquely derived characters or synapomorphies of the group: (...) (4) a single, tubular nerve cord that is located dorsal to the notochord (...) (reference 1); The neural tube is destined to differentiate into the brain and spinal cord (the central nervous system) (reference 2); Taken together, our data make a very strong case that the complex molecular mediolateral architecture of the developing trunk CNS (central nervous system), as shared between Platynereis and vertebrates, was already present in their last common ancestor, Urbilateria. The concept of bilaterian nervous system centralization implies that neuron types concentrate on one side of the trunk, as is the case in vertebrates and many invertebrates including Platynereis, where they segregate and become spatially organized (as opposed to a diffuse nerve net). Our data reveal that a large part of the spatial organization of the annelid and vertebrate CNS was already present in their last common ancestor, which implies that Urbilateria had already possessed a CNS (reference 3).[well established][VHOG]"" ;
    :never_in_taxon <http://purl.obolibrary.org/obo/NCBITaxon_147099> .

:ectoderm_derived_structure rdfs:label ""ectoderm-derived structure"" .

:organ_system_subdivision rdfs:label ""organ system subdivision"" .

","The central nervous system is a sub concept of both the ectoderm-derived structure and the organ system subdivision. It is defined as the core nervous system that serves an integrating and coordinating function. In vertebrates, it consists of the neural tube derivatives: the brain and spinal cord. In invertebrates, it includes central ganglia plus nerve cord. The central nervous system is never present in the taxon identified by the URL http://purl.obolibrary.org/obo/NCBITaxon_147099.

Its external definitions vary slightly: it has been described as part of the nervous system which includes the brain and spinal cord, as well as the brain and spinal cord itself. Furthermore, it has been defined as the part of the nervous system which includes the brain, spinal cord, and nerve cell layer of the retina.

The homology of the central nervous system suggests that, at some stage of their development, every chordate exhibits five uniquely derived characters or synapomorphies, one of which includes a single, tubular nerve cord located dorsal to the notochord. This neural tube is destined to differentiate into the brain and spinal cord. 

The synonyms for the central nervous system include: CNS, systema nervosum centrale, cerebrospinal axis, and neuraxis. There is a strong consensus that the complex molecular mediolateral architecture of the developing trunk CNS, as shared between Platynereis and vertebrates, was already present in Urbilateria, their last common ancestor. This concept is commonly accepted and well-established."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:axon_tract rdfs:label ""axon tract"" ;
    rdfs:subClassOf :central_nervous_system_cell_part_cluster,
        :neuron_projection_bundle ;
    :external_definition ""White matter structure of CNS that contains axons that arise predominantly in one central nervous system part and terminate in another. Tracts are generally named by their region or origin followed by their region of primary termination, e.g., mammillothalamic tract contains axons that arise from neurons in the mammillary bodies and terminate in the thalamus. (CUMBO)"" ;
    :has_definition ""A group of axons linking two or more neuropils and having a common origin, termination[FBbt]."" ;
    :has_exact_synonym ""axonal tract"",
        ""neuraxis tract"",
        ""tract of neuraxis"" ;
    :has_narrow_synonym ""nerve tract"" ;
    :has_related_synonym ""nerve tract"",
        ""tract"" .

:central_nervous_system_cell_part_cluster rdfs:label ""central nervous system cell part cluster"" .

:neuron_projection_bundle rdfs:label ""neuron projection bundle"" .

","Axon tract is a sub-concept of both neuron projection bundle and central nervous system cell part cluster. It has been defined as a group of axons linking two or more neuropils, all with a common origin and termination, as per FBbt. Likewise, in an external definition, axon tract is identified as a white matter structure of the central nervous system (CNS), hosting axons that predominantly originate from one CNS part and end in another. Such tracts are usually named after their region of origin and primary termination, an example being the mammillothalamic tract, which houses axons that start from neurons in the mammillary bodies and end in the thalamus. This definition is suggested by CUMBO. The axon tract is also known by exact synonyms including axonal tract, neuraxis tract, and tract of neuraxis. Furthermore, it bears a narrow synonym of nerve tract, along with related synonyms including nerve tract and tract."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:anatomical_entity rdfs:label ""anatomical entity"" ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :isanatomicalentityfor ;
            owl:someValuesFrom :alzheimer_s_disease ],
        :independent_continuant,
        :material_entity ;
    :has_definition ""Biological entity that is either an individual member of a biological species or constitutes the structural organization of an individual member of a biological species."" ;
    :has_exact_match ""http://purl.obolibrary.org/obo/FMA_62955"" .

:alzheimer_s_disease rdfs:label ""Alzheimer's disease"" .

:independent_continuant rdfs:label ""independent continuant"" .

:isanatomicalentityfor rdfs:label ""isAnatomicalEntityFor"" .

:material_entity rdfs:label ""material entity"" .

","The anatomical entity is a sub-concept of both independent continuant and material entity. This anatomical entity also accommodates some values from Alzheimer's disease. It is defined as a biological entity that is either an individual member of a biological species or constitutes the structural organization of an individual member of a biological species. Additionally, the anatomical entity corresponds exactly to http://purl.obolibrary.org/obo/FMA_62955."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:intestinal_epithelium rdfs:label ""intestinal epithelium"" ;
    rdfs:subClassOf :anatomical_structure ;
    :external_definition ""Simple columnar epithelium that lines the intestine, sometimes pseudostratified, with absorptive brush-border cells and mucous goblet cells clearly visible. Crosnier et al. 2005[TAO]"" ;
    :has_definition ""Epithelial layer that lines the intestine."" ;
    :has_exact_synonym ""bowel epithelial tissue"",
        ""bowel epithelium"",
        ""epithelial tissue of bowel"",
        ""epithelial tissue of intestine"",
        ""epithelium of bowel"",
        ""epithelium of intestine"",
        ""intestine epithelial tissue"" ;
    :has_narrow_synonym ""villous epithelium"" ;
    :has_related_synonym ""intestine epithelium"" .

:anatomical_structure rdfs:label ""anatomical structure"" .

","The intestinal epithelium is a sub-concept of an anatomical structure. It is defined as the epithelial layer that lines the intestine. Its external definition expands this to mean a simple columnar epithelium that lines the intestine, sometimes displaying a pseudostratified structure, with the presence of absorptive brush-border cells and mucous goblet cells clearly visible, as noted by Crosnier et al. in 2005. The term ""intestinal epithelium"" has several exact synonyms, including ""bowel epithelial tissue"", ""bowel epithelium"", ""epithelial tissue of bowel"", ""epithelial tissue of intestine"", ""epithelium of bowel"", ""epithelium of intestine"", and ""intestine epithelial tissue"". Moreover, it has a narrow synonym ""villous epithelium"" and a related synonym, which is ""intestine epithelium""."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:cerebrospinal_fluid rdfs:label ""cerebrospinal fluid"" ;
    rdfs:subClassOf :multicellular_anatomical_structure,
        :transudate ;
    :external_definition ""Portion of organism substance that is a clear fluid that occupies the subarachnoid space and the ventricular system around and inside the brain.[TAO]"" ;
    :external_ontology_notes ""EHDAA2 models this as developing from CP, which is wrong"",
        ""the FMA def states that this is subarachnoid spaces only. ZFA def states subarachnoid spaces and brain ventricles, but not SC (and has part_of to brain). Circulation: It circulates from the lateral ventricles to the foramen of Monro (Interventricular foramen), third ventricle, aqueduct of Sylvius (Cerebral aqueduct), fourth ventricle, foramen of Magendie (Median aperture) and foramina of Luschka (Lateral apertures), subarachnoid space over brain and spinal cord. It should be noted that the CSF moves in a pulsatile manner throughout the CSF system with nearly zero net flow. CSF is reabsorbed into venous sinus blood via arachnoid granulations."" ;
    :has_definition ""A clear, colorless, bodily fluid, that occupies the subarachnoid space and the ventricular system around and inside the brain and spinal cord."" ;
    :has_exact_synonym ""CSF"",
        ""cerebral spinal fluid"" ;
    :has_related_synonym ""liquor cerebrospinalis"",
        ""spinal fluid"" ;
    :homology_notes ""In vertebrates, at early stages of Central Nervous System (CNS) development, the architecture of the brain primordium reveals the presence of the cavity of brain vesicles, which is filled by Embryonic Cerebro-Spinal Fluid (E-CSF). (...) Rat and chick E-CSF proteomes are similar, although rat is more complex in certain groups of proteins, e.g., apolipoproteins, which may be involved in the control of neural diversity, and has soluble enzymes present, just like adult human CSF, but unlike chick E-CSF, revealing phylogenetic brain differences between these groups of vertebrates.[uncertain][VHOG]"" .

:multicellular_anatomical_structure rdfs:label ""multicellular anatomical structure"" .

:transudate rdfs:label ""transudate"" .

","The cerebrospinal fluid, also known as CSF or cerebral spinal fluid, is a sub-concept of transudate and multicellular anatomical structure. It is defined as a clear, colorless bodily fluid, found in the subarachnoid space and the ventricular system surrounding and within the brain and spinal cord. This definition is reiterated by the external definition, emphasizing that the CSF is a portion of organism substance occupying the subarachnoid space and ventricular system.

Furthermore, there are several notes regarding CSF's development and specifics in different organisms. The homology notes highlight that in early stages of vertebrate Central Nervous System (CNS) development, the architecture of the brain primordium reveals the presence of brain vesicle cavities, filled by Embryonic Cerebro-Spinal Fluid (E-CSF). There are noted similarities between rat and chick E-CSF proteomes. However, the rat proteome is more complex in certain protein groups and contains soluble enzymes, similar to adult human CSF, unlike the chick E-CSF.

This points to phylogenetic brain differences amongst these vertebrates. There are also notes regarding the external ontology of CSF, pointing out corrections in the modeling, variations in different anatomical definitions, and the circuit of CSF within the subarachnoid space and brain ventricles. Additionally, it is noted that CSF moves in a pulsatile manner throughout the CSF system with nearly zero net flow and is reabsorbed into the venous sinus blood via arachnoid granulations.

Furthermore, the cerebrospinal fluid has other synonyms, including 'liquor cerebrospinalis' and 'spinal fluid'."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:cortex rdfs:label ""cortex"" ;
    rdfs:subClassOf :organ_part ;
    :external_ontology_notes ""this class is used more generically than in FMA, and includes e.g. cortex of hair"" ;
    :has_definition ""Outermost layer of an organ[WP]."" ;
    :has_exact_synonym ""cortex"",
        ""cortex of organ"" ;
    :has_relational_adjective ""cortical"" .

:organ_part rdfs:label ""organ part"" .

","The cortex is a sub-concept of the organ part and is defined as the outermost layer of an organ. The relational adjective for cortex is ""cortical"". Additionally, the cortex class is used more generically than in FMA, encompassing, for example, the cortex of hair. It also has exact synonyms, namely ""cortex"" and ""cortex of organ""."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:cerebral_hemisphere rdfs:label ""cerebral hemisphere"" ;
    rdfs:subClassOf :ectoderm_derived_structure,
        :lateral_structure,
        :organ_part,
        :structure_with_developmental_contribution_from_neural_crest ;
    :depicted_by ""http://upload.wikimedia.org/wikipedia/commons/9/92/Hemispheres.png""^^xsd:anyURI ;
    :external_definition ""Part of the telencephalon consisting of either of the two smooth, elongated halves of the cerebrum.[AAO]"" ;
    :has_definition ""One of two bilateral, largely symmetrical organ subdivisions within the telencephalon which contain the cerebral cortex and cerebral white matter.[FMA]."" ;
    :has_related_synonym ""cerebrum"",
        ""hemisphere"",
        ""hemispheric regions"",
        ""hemispherium cerebri"",
        ""medial amygdalar nucleus"",
        ""nucleus amygdaloideus medialis"",
        ""nucleus medialis amygdalae"" ;
    :homology_notes ""The presence of paired evaginated hemispheres and olfactory bulbs in both agnathan and gnathostome radiations suggests that such hemispheres were also present in the common ancestor.[well established][VHOG]"" .

:ectoderm_derived_structure rdfs:label ""ectoderm-derived structure"" .

:lateral_structure rdfs:label ""lateral structure"" .

:organ_part rdfs:label ""organ part"" .

:structure_with_developmental_contribution_from_neural_crest rdfs:label ""structure with developmental contribution from neural crest"" .

","The cerebral hemisphere is a sub concept of organ part, ectoderm-derived structure, structure with developmental contribution from neural crest, and lateral structure. It is defined as one of two bilateral, largely symmetrical organ subdivisions within the telencephalon which contain the cerebral cortex and cerebral white matter. An external definition describes the cerebral hemisphere as part of the telencephalon consisting of either of the two smooth, elongated halves of the cerebrum. Homology notes suggest that the cerebral hemisphere's presence of paired evaginated hemispheres and olfactory bulbs in both agnathan and gnathostome radiations indicates that such hemispheres were also present in the common ancestor. The cerebral hemisphere is also synonymous with multiple terms such as cerebrum, hemisphere, hemispheric regions, hemispherium cerebri, medial amygdalar nucleus, nucleus amygdaloideus medialis, and nucleus medialis amygdalae. It is visually depicted by an image available at http://upload.wikimedia.org/wikipedia/commons/9/92/Hemispheres.png."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:temporal_lobe rdfs:label ""temporal lobe"" ;
    rdfs:subClassOf :lobe_of_cerebral_hemisphere ;
    :depicted_by ""http://upload.wikimedia.org/wikipedia/commons/9/91/Gray730.png""^^xsd:anyURI ;
    :has_definition ""Lower lateral part of the cerebral hemisphere. (MSH)."" ;
    :has_exact_synonym ""lobus temporalis"" ;
    :has_narrow_synonym ""temporal cortex"" .

:lobe_of_cerebral_hemisphere rdfs:label ""lobe of cerebral hemisphere"" .

","The temporal lobe is a sub-concept of the lobe of the cerebral hemisphere. It is defined as the lower lateral part of the cerebral hemisphere. It's exactly synonymous with the term 'lobus temporalis' and has a more specific synonym, 'temporal cortex'. Moreover, to visually understand the temporal lobe, it is depicted in this image: http://upload.wikimedia.org/wikipedia/commons/9/91/Gray730.png."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:parietal_lobe rdfs:label ""parietal lobe"" ;
    rdfs:subClassOf :lobe_of_cerebral_hemisphere ;
    :depicted_by ""http://upload.wikimedia.org/wikipedia/commons/b/b2/Gray726_parietal_lobe.png""^^xsd:anyURI ;
    :has_broad_synonym ""parietal region"" ;
    :has_definition ""Upper central part of the cerebral hemisphere. (MSH)."" ;
    :has_exact_synonym ""regio parietalis"" ;
    :has_related_synonym ""lobus parietalis"" .

:lobe_of_cerebral_hemisphere rdfs:label ""lobe of cerebral hemisphere"" .

","The parietal lobe is a sub-concept of the lobe of the cerebral hemisphere. It is defined as the upper central part of the cerebral hemisphere (MSH). This lobe is also broadly referred to as the parietal region. In addition, it has exact and related synonyms: 'regio parietalis' and 'lobus parietalis', respectively. An illustration of the parietal lobe can be found at the following web address: http://upload.wikimedia.org/wikipedia/commons/b/b2/Gray726_parietal_lobe.png."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:amygdala rdfs:label ""amygdala"" ;
    rdfs:subClassOf :basal_ganglion,
        :cerebral_hemisphere_gray_matter ;
    :depicted_by ""http://upload.wikimedia.org/wikipedia/commons/8/8b/Amyg.png""^^xsd:anyURI ;
    :external_definition ""Subdivision of basal ganglion of telencephalon which is an almond-shaped gray mass in the dorsomedial part of the temporal lobe[FMA:61841]"" ;
    :external_ontology_notes ""MA and FMA differ on relationship to basal ganglion. The FMA text def suggests a subdivision, but it is classified as a subtype"" ;
    :has_definition ""Subcortical brain region lying anterior to the hippocampal formation in the temporal lobe and anterior to the temporal horn of the lateral ventricle in some species. It is usually subdivided into several groups. Functionally, it is not considered a unitary structure (MM)."" ;
    :has_exact_synonym ""amygdaloid body"",
        ""amygdaloid complex"",
        ""amygdaloid nuclear complex"",
        ""amygdaloid nuclear groups"",
        ""archistriatum"" ;
    :has_related_synonym ""amygdaloid area"",
        ""amygdaloid nuclear group"",
        ""amygdaloid nucleus"",
        ""corpus amygdalae"",
        ""corpus amygdaloideum"",
        ""nucleus amygdalae"" ;
    :has_relational_adjective ""amygdalar"" ;
    :homology_notes ""One part of the striatum is called the archistriatum. (...) The archistriatum of fishes consists of several indistinctly segregated nuclei called the amygdaloid (...) complex. Tetrapods retain the structure, and in mammals the corresponding amygdala is a globular mass that tends to be ventral to the other basal nuclei.[well established][VHOG]"" .

:basal_ganglion rdfs:label ""basal ganglion"" .

:cerebral_hemisphere_gray_matter rdfs:label ""cerebral hemisphere gray matter"" .

","The Amygdala is a sub-concept of the Basal Ganglion and the Cerebral Hemisphere Gray Matter. It is defined as a subcortical brain region situated anterior to the hippocampal formation in the temporal lobe, and anterior to the temporal horn of the lateral ventricle in some species. It is functionally distinct and not considered a unitary structure. According to an external definition, the Amygdala is a dorso-medial, almond-shaped gray mass in the temporal lobe; it is a subdivision of the basal ganglion of the telencephalon (FMA:61841). 

The Amygdala shares a homologous relation with the Archistriatum, which consists of loosely segregated nuclei called the amygdaloid complex in fishes. In mammals, the Amygdala tends to be located ventrally to other basal nuclei. 

The Amygdala is synonymous with Amygdaloid Body, Amygdaloid Complex, Amygdaloid Nuclear Complex, Amygdaloid Nuclear Groups, and the Archistriatum. It is also known by related terms such as Amygdaloid Area, Amygdaloid Nuclear Group, Amygdaloid Nucleus, Corpus Amygdalae, Corpus Amygdaloideum, and Nucleus Amygdalae, and is sometimes depicted by a specific image link online. It is important to note, however, that the MA and the FMA differ on the relationship of the Amygdala to the Basal Ganglion, creating some complexity in its classification. One last notable feature of the Amygdala is that it has a relational adjective in the form of ""Amygdalar""."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:diencephalon rdfs:label ""diencephalon"" ;
    rdfs:subClassOf :regional_part_of_brain,
        :structure_with_developmental_contribution_from_neural_crest ;
    :depicted_by ""http://upload.wikimedia.org/wikipedia/commons/5/54/EmbryonicBrain.svg""^^xsd:anyURI ;
    :external_definition ""The more posterior and ventral of two forebrain neuromeres, the other being the telencephalon; major derivatives are the eye cups, the brain pretectal region, the thalamus, hypothalamus, and epithalamus (including the habenula and epiphysis). Kimmel et al, 1995.[TAO]"",
        ""Unpaired part of the forebrain comprised of three major parts; the epithalamus, thalamus, and hypothalamus.[AAO]"" ;
    :external_ontology_notes ""in ABA, this is part of the brain stem"" ;
    :has_broad_synonym ""DiE"" ;
    :has_definition ""The division of the forebrain that develops from the foremost primary cerebral vesicle."" ;
    :has_exact_synonym ""between brain"",
        ""interbrain"",
        ""mature diencephalon"",
        ""thalamencephalon"" ;
    :has_related_synonym ""betweenbrain"",
        ""diencephalon"" ;
    :has_relational_adjective ""diencephalic"" ;
    :homology_notes ""Fine structural, computerized three-dimensional (3D) mapping of cell connectivity in the amphioxus nervous system and comparative molecular genetic studies of amphioxus and tunicates have provided recent insights into the phylogenetic origin of the vertebrate nervous system. The results suggest that several of the genetic mechanisms for establishing and patterning the vertebrate nervous system already operated in the ancestral chordate and that the nerve cord of the proximate invertebrate ancestor of the vertebrates included a diencephalon, midbrain, hindbrain, and spinal cord.[well established][VHOG]"" ;
    :present_in_taxon <http://purl.obolibrary.org/obo/NCBITaxon_7762> .

:regional_part_of_brain rdfs:label ""regional part of brain"" .

:structure_with_developmental_contribution_from_neural_crest rdfs:label ""structure with developmental contribution from neural crest"" .

","The diencephalon is a sub-concept of both the regional part of the brain and the structure with developmental contributions from the neural crest. It is defined as the division of the forebrain that develops from the foremost primary cerebral vesicle and is present in the taxon http://purl.obolibrary.org/obo/NCBITaxon_7762. 

Externally, the diencephalon is defined as the more posterior and ventral of two forebrain neuromeres; the other being the telencephalon. It consists of three major parts; the epithalamus, thalamus, and hypothalamus. It is also a major derivative of the eye cups, the brain pretectal region, the thalamus, hypothalamus, and epithalamus (including the habenula and epiphysis). 

Insights into the phylogenetic origin of the vertebrate nervous system suggest that the genetic mechanisms for establishing and patterning the vertebrate nervous system were already in operation in the ancestral chordate. This implies that the nerve cord of the ancestor of the vertebrates included a diencephalon. 

The diencephalon, which has an associated relational adjective 'diencephalic', is referred to by several synonyms including DiE, between brain, interbrain, mature diencephalon, thalamencephalon, betweenbrain, and diencephalon. It is depicted by http://upload.wikimedia.org/wikipedia/commons/5/54/EmbryonicBrain.svg and in the ABA, it is considered a part of the brain stem."
